  5421.332  4.454e-16  1.640e-17
  5426.001  4.653e-16  1.662e-17
  5430.671  5.144e-16  1.708e-17
  5435.341  5.517e-16  1.745e-17
  5440.013  6.067e-16  1.799e-17
  5444.685  5.280e-16  1.705e-17
  5449.358  4.985e-16  1.666e-17
  5454.032  4.460e-16  1.615e-17
  5458.706  4.739e-16  1.642e-17
  5463.381  4.246e-16  1.589e-17
  5468.058  4.460e-16  1.612e-17
  5472.734  4.282e-16  1.587e-17
  5477.412  4.620e-16  1.618e-17
  5482.090  4.283e-16  1.574e-17
  5486.770  4.193e-16  1.556e-17
  5491.449  3.917e-16  1.536e-17
  5496.130  3.648e-16  1.509e-17
  5500.811  3.719e-16  1.516e-17
  5505.494  3.757e-16  1.522e-17
  5510.177  3.845e-16  1.550e-17
  5514.860  4.045e-16  1.558e-17
  5519.545  3.415e-16  1.496e-17
  5524.230  3.772e-16  1.530e-17
  5528.916  3.630e-16  1.522e-17
  5533.603  3.514e-16  1.520e-17
  5538.290  3.620e-16  1.542e-17
  5542.978  3.632e-16  1.536e-17
  5547.667  3.761e-16  1.561e-17
  5552.357  3.221e-16  1.488e-17
  5557.047  3.440e-16  1.523e-17
  5561.738  3.616e-16  1.569e-17
  5566.430  3.250e-16  1.811e-17
  5571.122  4.043e-16  2.953e-17
  5575.815  3.197e-16  3.270e-17
  5580.509  3.090e-16  3.253e-17
  5585.204  3.231e-16  3.084e-17
  5589.900  3.252e-16  2.125e-17
  5594.596  3.164e-16  1.528e-17
  5599.292  3.479e-16  1.533e-17
  5603.990  3.478e-16  1.521e-17
  5608.688  3.428e-16  1.517e-17
  5613.387  3.303e-16  1.511e-17
  5618.087  3.715e-16  1.552e-17
  5622.787  3.705e-16  1.533e-17
  5627.488  3.947e-16  1.576e-17
  5632.190  3.792e-16  1.551e-17
  5636.893  3.543e-16  1.510e-17
  5641.596  3.506e-16  1.514e-17
  5646.300  3.554e-16  1.517e-17
  5651.004  3.866e-16  1.553e-17
  5655.709  3.812e-16  1.532e-17
  5660.415  3.765e-16  1.531e-17
